Elapsed time   0.10019s,,0.10019,s
Elapsed time   0.06438s,,0.06438,s
Elapsed time   0.06407s,,0.06407,s
Elapsed time   0.06350s,,0.0635,s
Elapsed time   0.06347s,,0.06347,s
Elapsed time   0.06360s,,0.0636,s
Elapsed time   0.06344s,,0.06344,s
Elapsed time   0.06347s,,0.06347,s
Elapsed time   0.06351s,,0.06351,s
Elapsed time   0.06344s,,0.06344,s
,,,
Mean Running Time,,0.067307,s
